years,sex,Age,social status,Education level,Religion,Job,Charge,Number
"2,012",male,41,married,third Grade of middle school,Muslim,Employee,theft,1
"2,012",female,30,married,Middle school,Muslim,Employee,theft,1
"2,012",male,27,single,Middle school,Muslim,Employee,theft,1
"2,012",male,27,single,Middle school,Muslim,Employee,theft,1
"2,012",male,26,single,High school,Muslim,Employee,theft,1
"2,012",male,37,married,High school,Hindu,Employee,theft,1
"2,012",female,46,married,High school,بوذي,Employee,theft,1
"2,012",male,15,,University,Muslim,Employee,theft,1
"2,012",male,24,single,Middle school,Muslim,Employee,theft,1
"2,012",male,31,single,Middle school,Muslim,Employee,theft,1
"2,012",male,37,married,redaing & writing,Muslim,Employee,theft,1
"2,012",male,27,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,24,married,High school,بوذي,Employee,theft,1
"2,012",male,26,single,Middle school,Muslim,Employee,theft,1
"2,012",male,23,single,redaing & writing,Muslim,Employee,theft,1
"2,012",female,34,single,Middle school,Muslim,Employee,theft,1
"2,012",female,4,single,0,Muslim,Employee,theft,1
"2,012",male,27,married,Middle school,Christian,Employee,theft,1
"2,012",male,38,married,redaing & writing,Muslim,Employee,theft,1
"2,012",male,46,married,Middle school,Muslim,Employee,theft,1
"2,012",female,27,single,High school,Christian,Employee,theft,1
"2,012",male,16,single,Middle school,Muslim,Employee,theft,1
"2,012",male,45,single,redaing & writing,Muslim,Employee,theft,1
"2,012",female,36,single,0,Muslim,Employee,theft,1
"2,012",female,35,single,Undefined,Christian,Employee,theft,1
"2,012",male,34,single,Middle school,Muslim,Employee,theft,1
"2,012",male,26,single,High school,Hindu,Employee,theft,1
"2,012",male,46,married,High school,Christian,Employee,theft,1
"2,012",female,30,married,redaing & writing,Muslim,Employee,theft,1
"2,012",female,44,married,Undefined,Christian,Employee,theft,1
"2,012",male,33,single,0,Muslim,Employee,theft,1
"2,012",male,4,single,,Muslim,Employee,theft,1
"2,012",female,35,married,High school,Christian,Employee,theft,1
"2,012",male,29,single,High school,Muslim,Employee,theft,1
"2,012",male,23,single,third Grade of middle school,Muslim,Employee,theft,1
"2,012",male,30,married,third Grade of middle school,Muslim,Employee,theft,1
"2,012",female,28,single,third Grade of middle school,Muslim,Employee,theft,1
"2,012",male,37,married,third Grade of middle school,Muslim,Employee,theft,1
"2,012",male,26,single,High school,Muslim,Employee,theft,1
"2,012",female,32,married,ثانويه Undefinedه,Muslim,Employee,theft,1
"2,012",male,35,married,Middle school,Muslim,Employee,theft,1
"2,012",female,34,single,Middle school,Muslim,Employee,theft,1
"2,012",male,33,single,High school,Muslim,Employee,theft,1
"2,012",female,40,married,third Grade of middle school,Muslim,Employee,theft,1
"2,012",female,29,single,Middle school,Christian,Employee,theft,1
"2,012",male,27,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,26,single,Middle school,Muslim,Employee,theft,1
"2,012",male,34,married,uneducated,Muslim,Employee,theft,1
"2,012",male,24,single,third Grade of middle school,Muslim,Employee,theft,1
"2,012",male,30,married,0,Muslim,Employee,theft,1
"2,012",male,28,single,third Grade of middle school,Muslim,Employee,theft,1
"2,012",female,24,single,High school,Muslim,Employee,theft,1
"2,012",male,30,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,24,single,redaing & writing,Hindu,Employee,theft,1
"2,012",male,25,single,Undefined,Muslim,Employee,theft,1
"2,012",male,23,single,Undefined,Muslim,Employee,theft,1
"2,012",male,29,married,Undefined,Muslim,Employee,theft,1
"2,012",male,31,married,Undefined,Muslim,Employee,theft,1
"2,012",male,30,single,Undefined,Muslim,Employee,theft,1
"2,012",male,41,married,Middle school,Muslim,Employee,theft,1
"2,012",male,31,married,redaing & writing,Muslim,Employee,theft,1
"2,012",male,25,single,Middle school,Muslim,Employee,theft,1
"2,012",female,25,single,0,Muslim,Employee,theft,1
"2,012",female,28,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,30,single,High school,Muslim,Employee,theft,1
"2,012",male,17,single,uneducated,Muslim,Employee,theft,1
"2,012",male,52,married,0,Hindu,Employee,theft,1
"2,012",female,35,single,High school,Muslim,Employee,theft,1
"2,012",male,26,single,Middle school,Muslim,Employee,theft,1
"2,012",male,27,single,Middle school,Muslim,Employee,theft,1
"2,012",female,42,married,Middle school,Christian,Employee,theft,1
"2,012",male,23,single,High school,Muslim,Employee,theft,1
"2,012",male,35,married,Middle school,Muslim,Employee,theft,1
"2,012",male,27,single,Middle school,Hindu,Employee,theft,1
"2,012",male,28,single,High school,Muslim,Employee,theft,1
"2,012",male,32,married,redaing & writing,Muslim,Employee,theft,1
"2,012",female,25,single,High school,Muslim,Employee,theft,1
"2,012",male,37,single,High school,Muslim,Employee,theft,1
"2,012",female,29,single,,Muslim,Employee,theft,1
"2,012",female,62,married,Undefined,Muslim,Employee,theft,1
"2,012",female,22,single,High school,Christian,Employee,theft,1
"2,012",female,28,divorced,Undefined,Muslim,Employee,theft,1
"2,012",male,21,married,0,Muslim,Employee,theft,1
"2,012",male,27,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,10,single,High school,Muslim,Employee,theft,1
"2,012",male,28,single,Middle school,Muslim,Employee,theft,1
"2,012",male,31,married,uneducated,Muslim,Employee,theft,1
"2,012",male,25,single,redaing & writing,Muslim,Employee,theft,1
"2,012",female,29,married,Middle school,Muslim,Employee,theft,1
"2,012",male,36,married,Middle school,Muslim,Employee,theft,1
"2,012",female,37,married,High school,Muslim,Employee,theft,1
"2,012",female,26,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,25,single,uneducated,Hindu,Employee,theft,1
"2,012",female,29,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,30,single,redaing & writing,Muslim,Employee,theft,1
"2,012",female,30,single,,Undefined,Employee,theft,1
"2,012",female,30,single,High school,Muslim,Employee,theft,1
"2,012",female,32,married,third Grade of middle school,Muslim,Employee,theft,1
"2,012",male,22,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,28,married,Middle school,Muslim,Employee,theft,1
"2,012",male,29,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,35,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,37,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,46,married,Middle school,Hindu,Employee,theft,1
"2,012",male,27,single,redaing & writing,Muslim,Employee,theft,1
"2,012",female,71,,,,Employee,theft,1
"2,012",male,43,married,High school,Muslim,Employee,theft,1
"2,012",female,27,married,third Grade of middle school,Muslim,Employee,theft,1
"2,012",female,34,single,redaing & writing,Christian,Employee,theft,1
"2,012",female,26,single,redaing & writing,Muslim,Employee,theft,1
"2,012",female,29,single,third Grade of middle school,Muslim,Employee,theft,1
"2,012",male,42,married,High school,Hindu,Employee,theft,1
"2,012",male,32,single,Middle school,Muslim,Employee,theft,1
"2,012",female,37,single,third Grade of middle school,Muslim,Employee,theft,1
"2,012",female,29,married,third Grade of middle school,Muslim,Employee,theft,1
"2,012",female,21,married,redaing & writing,Christian,Employee,theft,1
"2,012",male,30,single,0,سيخ,Employee,theft,1
"2,012",female,32,married,Middle school,Muslim,Employee,theft,1
"2,012",female,28,single,redaing & writing,Christian,Employee,theft,1
"2,012",female,39,single,redaing & writing,بوذي,Employee,theft,1
"2,012",male,33,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,11,single,third Grade of middle school,Muslim,Employee,theft,1
"2,012",male,20,single,science high school,Muslim,Employee,theft,1
"2,012",male,82,,,,Employee,theft,1
"2,012",female,38,married,diploma,Muslim,Employee,theft,1
"2,012",female,30,single,redaing & writing,Muslim,Employee,theft,1
"2,012",female,31,ارمل,Middle school,Muslim,Employee,theft,1
"2,012",male,24,single,Middle school,Hindu,Employee,theft,1
"2,012",female,32,married,third Grade of middle school,Muslim,Employee,theft,1
"2,012",male,26,single,science high school,Muslim,Employee,theft,1
"2,012",male,22,single,redaing & writing,Muslim,Employee,theft,1
"2,012",male,37,single,0,Muslim,Employee,theft,1
"2,012",male,10,single,third Grade of middle school,Muslim,Employee,theft,1
"2,012",male,41,married,science high school,Hindu,Employee,theft,1
"2,012",male,17,single,Third Grade of middle school,Muslim,Employee,Rape,1
"2,012",male,25,single,science high school,Muslim,Employee,Rape,1
"2,012",female,34,married,Middle school,Muslim,Employee,Rape,1
"2,012",female,30,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",female,26,single,Secondary literary,Christian,Employee,Rape,1
"2,012",male,30,single,redaing & writing,Christian,Employee,Rape,1
"2,012",male,30,single,redaing & writing,Muslim,Employee,Rape,1
"2,012",male,30,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",male,35,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",male,44,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",male,13,single,Middle school,Muslim,Employee,Rape,1
"2,012",female,24,single,University,Christian,Employee,Rape,1
"2,012",male,23,single,ird Grade of middle school,Muslim,Employee,Rape,1
"2,012",female,23,single,redaing & writing,Christian,Employee,Rape,1
"2,012",female,30,single,redaing & writing,Christian,Employee,Rape,1
"2,012",male,26,single,Middle school,Muslim,Employee,Rape,1
"2,012",male,32,single,Middle school,Muslim,Employee,Rape,1
"2,012",male,31,married,Middle school,Muslim,Employee,Rape,1
"2,012",male,32,single,redaing & writing,بوذي,Employee,Rape,1
"2,012",male,29,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",female,35,single,Middle school,Christian,Employee,Rape,1
"2,012",female,28,single,ird Grade of middle school,Muslim,Employee,Rape,1
"2,012",female,28,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",female,30,single,redaing & writing,Muslim,Employee,Rape,1
"2,012",female,25,single,ird Grade of middle school,Muslim,Employee,Rape,1
"2,012",female,23,single,redaing & writing,Muslim,Employee,Rape,1
"2,012",male,25,single,Middle school,Muslim,Employee,Rape,1
"2,012",male,28,single,science high school,Muslim,Employee,Rape,1
"2,012",female,24,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",female,30,single,0,Muslim,Employee,Rape,1
"2,012",female,25,single,redaing & writing,Muslim,Employee,Rape,1
"2,012",female,26,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",female,30,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",male,25,single,redaing & writing,Muslim,Employee,Rape,1
"2,012",male,17,single,redaing & writing,Muslim,Employee,Rape,1
"2,012",female,26,single,uneducated,Muslim,Employee,Rape,1
"2,012",female,26,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",male,20,single,High school,Hindu,Employee,Rape,1
"2,012",female,2,single,third Grade of middle school,Muslim,Employee,Rape,1
"2,012",male,33,married,High school,Muslim,Employee,Rape,1
"2,012",male,25,single,High school,Hindu,Employee,Rape,1
"2,012",male,23,single,High school,Muslim,Employee,Rape,1
"2,012",male,20,single,High school,Muslim,Employee,Rape,1
"2,012",female,27,single,High school,Muslim,Employee,Rape,1
"2,012",male,32,single,High school,Muslim,Employee,Rape,1
"2,012",female,37,married,High school,Muslim,Employee,Rape,1
"2,012",male,30,single,redaing & writing,Muslim,Employee,Rape,1
"2,012",male,20,single,redaing & writing,Muslim,Employee,Rape,1
"2,012",male,70,,,,Employee,Rape,1
"2,012",female,32,single,Middle school,Christian,Employee,Rape,1
"2,012",female,35,married,Middle school,Muslim,Employee,Rape,1
"2,012",female,22,single,redaing & writing,Christian,Employee,Rape,1
"2,012",male,28,single,science high school,Muslim,Employee,Rape,1
"2,012",female,33,single,science high school,Undefined,Employee,Rape,1
"2,012",male,40,single,science high school,Muslim,Employee,Rape,1
"2,012",male,22,single,University,Muslim,Employee,Rape,1
"2,012",female,30,single,University,Muslim,Employee,Rape,1
"2,012",female,31,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",female,25,single,University,Muslim,Employee,Rape,1
"2,012",female,36,married,University,Christian,Employee,Rape,1
"2,012",male,27,married,Middle school,Muslim,Employee,Rape,1
"2,012",female,28,single,redaing & writing,Muslim,Employee,Rape,1
"2,012",female,24,single,Third Grade of middle school,Muslim,Employee,Rape,1
"2,012",male,20,married,science high school,Muslim,Employee,Rape,1
"2,012",male,28,married,redaing & writing,Muslim,Employee,Rape,1
"2,012",male,32,married,ird Grade of middle school,Muslim,Employee,Rape,1
"2,012",female,20,single,ird Grade of middle school,Muslim,Employee,Rape,1
"2,012",male,29,married,science high school,Muslim,Employee,Rape,1
"2,012",female,26,single,High school,Muslim,Employee,Rape,1
"2,012",female,26,single,redaing & writing,Muslim,Employee,Rape,1
"2,012",female,63,married,High school,Christian,Employee,Rape,1
"2,012",female,30,married,High school,Christian,Employee,Rape,1
"2,012",male,28,single,اقل من الثانويه العامه,Muslim,Employee,Rape,1
"2,012",male,36,married,uneducated,Muslim,Employee,murder,1
"2,012",male,40,married,الصف الثالث الثانوى,Hindu,Employee,murder,1
"2,012",male,28,single,الصف الثالث الثانوى,Muslim,Employee,murder,1
"2,012",male,30,single,High school,Muslim,Employee,murder,1
"2,012",male,43,single,uneducated,Christian,Employee,murder,1
"2,012",male,38,married,شهاده Universityه Undefinedه,Hindu,Employee,murder,1
"2,012",male,34,married,High school,Hindu,Employee,murder,1
"2,012",male,34,married,High school,Hindu,Employee,murder,1
"2,012",female,26,married,ثانويه Undefinedه,Muslim,Employee,murder,1
"2,012",male,29,single,High school,Hindu,Employee,murder,1
"2,012",male,30,married,High school,Muslim,Employee,murder,1
"2,012",male,20,single,uneducated,Muslim,Employee,murder,1
"2,012",female,33,married,High school,Christian,Employee,murder,1
"2,012",female,48,married,شهادات Universityه,Muslim,Employee,murder,1
"2,012",female,35,married,High school,Muslim,Employee,murder,1
"2,012",male,38,married,معهد القبالة والتمريض والصحة,Christian,Employee,murder,1
"2,012",male,16,single,الصف الرابع الابتدائى,Muslim,Employee,murder,1
"2,012",male,24,married,High school,Muslim,Employee,murder,1
"2,012",female,28,Undefined,بكالوريوس في الآداب,Muslim,Employee,murder,1
"2,012",male,54,Undefined,0,Hindu,Employee,murder,1
"2,012",male,32,single,uneducated,Muslim,Employee,murder,1
"2,012",female,38,single,,Muslim,Employee,murder,1
"2,012",male,47,single,master,Muslim,Employee,murder,1
"2,012",male,42,married,High school,Muslim,Employee,murder,1
"2,012",male,28,single,شهاده Universityه Undefinedه,Muslim,Employee,murder,1
"2,012",female,33,married,شهادات Universityه,Muslim,Employee,murder,1
"2,012",female,33,married,شهادات Universityه,Muslim,Employee,murder,1
"2,012",male,38,single,High school,Muslim,Employee,murder,1
"2,012",female,26,single,شهادات Universityه,Muslim,Employee,murder,1
"2,012",male,33,married,uneducated,Muslim,Employee,murder,1
"2,012",male,51,married,redaing & writing,Muslim,Employee,murder,1
"2,012",male,56,married,High school,Muslim,Employee,murder,1
"2,012",female,33,married,High school,Muslim,Employee,murder,1
"2,012",female,45,married,High school,Muslim,Employee,murder,1
